instance family lad-values-removed lad-values-removed-percent lad-values-removed-min lad-values-removed-max lad-time lad-detected-inconsistent
g39-g99 11 95.150002 90.495455 95.150002 64.099998 2 false
g4-g100 11 0 100 0 0 1 true
g4-g101 11 0 100 0 0 1 true
g4-g102 11 0 100 0 0 1 true
g4-g103 11 0 0 0 0 3 false
g4-g104 11 95.545456 95.545455 95.545456 95.545456 2 false
g4-g105 11 95.568283 95.568285 95.568283 95.568283 4 false
g4-g106 11 85.955933 85.955931 85.955933 85.955933 6 false
g4-g107 11 92.857140 92.857143 92.857140 92.857140 5 false
g4-g108 11 92.457870 92.457871 92.457870 92.457870 6 false
g4-g109 11 0 100 0 0 6 true
g4-g110 11 38.270924 38.270925 38.270924 38.270924 15 false
g4-g111 11 89.039429 89.039430 89.039429 89.039429 9 false
g4-g112 11 99.970016 99.970019 99.970016 99.970016 10 false
g4-g51 11 85.507248 85.507246 85.507248 85.507248 0 false
g4-g52 11 0 100 0 0 0 true
g4-g53 11 61.904762 61.904762 61.904762 61.904762 0 false
g4-g54 11 84.765625 84.765625 84.765625 84.765625 0 false
g4-g55 11 98.828125 98.828125 98.828125 98.828125 0 false
g4-g56 11 80.078125 80.078125 80.078125 80.078125 0 false
g4-g57 11 0 100 0 0 0 true
g4-g61 11 0 100 0 0 0 true
g4-g62 11 0 100 0 0 0 true
g4-g63 11 11.750000 11.750000 11.750000 11.750000 0 false
g4-g64 11 1.250000 1.250000 1.250000 1.250000 2 false
g4-g65 11 0 0 0 0 0 false
g4-g67 11 0 100 0 0 0 true
g4-g68 11 0 0 0 0 1 false
g4-g69 11 0 100 0 0 0 true
g4-g70 11 0 100 0 0 0 true
g4-g71 11 0 100 0 0 0 true
g4-g72 11 0 100 0 0 0 true
g4-g74 11 91.282051 91.282051 91.282051 91.282051 0 false
g4-g75 11 44.426231 44.426230 44.426231 44.426231 2 false
g4-g76 11 3.114754 3.114754 3.114754 3.114754 10 false
g4-g77 11 0 0 0 0 16 false
g4-g78 11 34.290272 34.290271 34.290272 34.290272 0 false
g4-g79 11 94.364349 94.364351 94.364349 94.364349 0 false
g4-g80 11 0 100 0 0 0 true
g4-g81 11 0 0 0 0 1 false
g4-g83 11 0 0 0 0 1 false
g4-g84 11 0 0 0 0 13 false
g4-g85 11 0 100 0 0 0 true
g4-g87 11 96.783348 96.783349 96.783348 96.783348 1 false
g4-g88 11 89.214760 89.214759 89.214760 89.214760 1 false
g4-g89 11 0 100 0 0 1 true
g4-g90 11 0 100 0 0 2 true
g4-g91 11 0 100 0 0 0 true
g4-g92 11 0 100 0 0 0 true
g4-g94 11 0 100 0 0 1 true
g4-g95 11 0 100 0 0 1 true
g4-g96 11 0 100 0 0 0 true
g4-g97 11 0 100 0 0 0 true
g4-g98 11 0 100 0 0 0 true
g4-g99 11 0 100 0 0 0 true
g40-g100 11 0 100 0 0 2 true
g40-g101 11 0 100 0 0 3 true
g40-g102 11 0 100 0 0 4 true
g40-g103 11 0 100 0 0 5 true
g40-g104 11 0 100 0 0 3 true
g40-g105 11 0 100 0 0 5 true
g40-g106 11 0 100 0 0 4 true
g40-g107 11 0 100 0 0 4 true
g40-g108 11 0 100 0 0 5 true
g40-g109 11 0 100 0 0 5 true
g40-g110 11 0 100 0 0 12 true
g40-g111 11 0 100 0 0 5 true
g40-g112 11 0 100 0 0 9 true
g40-g51 11 0 100 0 0 0 true
g40-g52 11 0 100 0 0 0 true
g40-g53 11 0 100 0 0 0 true
g40-g54 11 0 100 0 0 0 true
g40-g55 11 0 100 0 0 0 true
g40-g56 11 0 100 0 0 0 true
g40-g57 11 0 100 0 0 0 true
g40-g61 11 0 100 0 0 0 true
g40-g62 11 0 100 0 0 0 true
g40-g63 11 0 100 0 0 1 true
g40-g64 11 98.000000 93.725207 98.000000 87.750000 4 false
g40-g65 11 0 100 0 0 1 true
g40-g67 11 0 100 0 0 0 true
g40-g68 11 0 100 0 0 2 true
g40-g69 11 0 100 0 0 0 true
g40-g70 11 0 100 0 0 0 true
g40-g71 11 0 100 0 0 0 true
g40-g72 11 0 100 0 0 0 true
g40-g74 11 0 100 0 0 0 true
g40-g75 11 0 100 0 0 2 true
g40-g76 11 30.000000 29.664002 30.000000 29.344263 23 false
g40-g77 11 0 0 0 0 18 false
g40-g78 11 0 100 0 0 1 true
g40-g79 11 0 100 0 0 0 true
g40-g80 11 0 100 0 0 0 true
g40-g81 11 0 100 0 0 3 true
g40-g83 11 0 100 0 0 2 true
g40-g84 11 0 0 0 0 15 false
g40-g85 11 0 100 0 0 1 true
g40-g87 11 0 100 0 0 0 true
g40-g88 11 0 100 0 0 1 true
g40-g89 11 0 100 0 0 1 true
g40-g90 11 0 100 0 0 0 true
g40-g91 11 0 100 0 0 2 true
g40-g92 11 0 100 0 0 2 true
g40-g94 11 0 100 0 0 2 true
g40-g95 11 0 100 0 0 0 true
g40-g96 11 0 100 0 0 0 true
g40-g97 11 0 100 0 0 1 true
g40-g98 11 0 100 0 0 1 true
g40-g99 11 0 100 0 0 1 true
g41-g100 11 0 100 0 0 1 true
g41-g101 11 0 100 0 0 1 true
g41-g102 11 0 100 0 0 3 true
g41-g103 11 0 0 0 0 4 false
g41-g104 11 92.787880 78.692708 92.787880 63.242424 7 false
g41-g105 11 92.764549 78.709583 92.764549 63.340366 10 false
g41-g106 11 82.060982 63.288379 82.060982 43.000221 17 false
g41-g107 11 89.942146 74.991308 89.942146 59.523811 11 false
g41-g108 11 89.457458 74.740226 89.457458 59.371147 14 false
g41-g109 11 0 100 0 0 5 true
g41-g110 11 37.132893 10.941515 37.132893 0.844347 37 false
g41-g111 11 85.999649 71.167845 85.999649 55.254475 19 false
g41-g112 11 99.745163 97.180544 99.745163 67.246292 94 false
g41-g51 11 81.884056 65.081522 81.884056 40.579712 0 false
g41-g52 11 0 100 0 0 0 true
g41-g53 11 38.095238 6.138393 38.095238 0.000000 0 false
g41-g54 11 73.828125 41.641235 73.828125 22.656250 0 false
g41-g55 11 82.031250 26.992798 82.031250 1.953125 0 false
g41-g56 11 70.312500 39.562988 70.312500 20.703125 0 false
g41-g57 11 0 100 0 0 0 true
g41-g61 11 0 100 0 0 0 true
g41-g62 11 96.816978 84.082808 96.816978 47.480106 1 false
g41-g63 11 12.500000 0.945312 12.500000 0.000000 2 false
g41-g64 11 1.500000 0.167969 1.500000 0.000000 9 false
g41-g65 11 0 0 0 0 0 false
g41-g67 11 0 100 0 0 0 true
g41-g68 11 0 0 0 0 0 false
g41-g69 11 0 100 0 0 1 true
g41-g70 11 0 100 0 0 0 true
g41-g71 11 99.800400 69.941367 99.800400 0.199601 0 false
g41-g72 11 0 100 0 0 0 true
g41-g74 11 91.794868 87.327724 91.794868 79.145302 1 false
g41-g75 11 44.590164 39.894980 44.590164 36.229507 9 false
g41-g76 11 3.278688 3.039191 3.278688 2.950820 27 false
g41-g77 11 0 0 0 0 18 false
g41-g78 11 30.622009 6.864284 30.622009 1.594896 1 false
g41-g79 11 94.888596 90.704866 94.888596 42.857143 1 false
g41-g80 11 0 100 0 0 0 true
g41-g81 11 0 0 0 0 0 false
g41-g83 11 0 0 0 0 0 false
g41-g84 11 0 0 0 0 14 false
g41-g85 11 0 100 0 0 0 true
g41-g87 11 89.498581 62.239091 89.498581 17.029327 3 false
g41-g88 11 79.470200 45.231936 79.470200 10.406812 3 false
g41-g89 11 0 100 0 0 1 true
g41-g90 11 0 100 0 0 2 true
g41-g91 11 99.861687 97.738913 99.861687 64.730293 11 false
g41-g92 11 99.876465 97.278895 99.876465 64.175415 11 false
g41-g94 11 0 100 0 0 0 true
g41-g95 11 0 100 0 0 0 true
g41-g96 11 99.900002 98.279297 99.900002 92.599998 1 false
g41-g97 11 0 100 0 0 0 true
g41-g98 11 99.500000 94.439453 99.500000 81.650002 4 false
g41-g99 11 99.500000 94.309766 99.500000 81.599998 1 false
g42-g100 11 0 100 0 0 0 true
g42-g101 11 0 100 0 0 2 true
g42-g102 11 0 100 0 0 2 true
g42-g103 11 0 0 0 0 3 false
g42-g104 11 96.727272 89.604877 96.727272 66.909088 7 false
g42-g105 11 96.744049 89.608456 96.744049 67.048538 7 false
g42-g106 11 88.916092 77.138222 88.916092 47.607388 13 false
g42-g107 11 94.926567 86.324822 94.926567 63.573654 12 false
g42-g108 11 94.225235 85.712726 94.225235 63.255241 11 false
g42-g109 11 0 100 0 0 3 true
g42-g110 11 46.475769 27.563584 46.475769 0.458884 35 false
g42-g111 11 91.349663 82.127464 91.349663 58.832726 15 false
g42-g112 11 99.970016 98.877605 99.970016 78.743820 52 false
g42-g51 11 86.956520 77.287138 86.956520 27.536232 0 false
g42-g52 11 0 100 0 0 0 true
g42-g53 11 76.190475 33.779762 76.190475 0.000000 0 false
g42-g54 11 89.453125 64.102173 89.453125 18.359375 0 false
g42-g55 11 0 100 0 0 0 true
g42-g56 11 86.718750 60.220337 86.718750 16.406250 0 false
g42-g57 11 0 100 0 0 0 true
g42-g61 11 0 100 0 0 0 true
g42-g62 11 0 100 0 0 0 true
g42-g63 11 18.750000 6.978516 18.750000 0.000000 1 false
g42-g64 11 1.500000 0.783203 1.500000 0.000000 10 false
g42-g65 11 0 0 0 0 0 false
g42-g67 11 0 100 0 0 0 true
g42-g68 11 0 0 0 0 1 false
g42-g69 11 0 100 0 0 0 true
g42-g70 11 0 100 0 0 0 true
g42-g71 11 0 100 0 0 0 true
g42-g72 11 0 100 0 0 0 true
g42-g74 11 91.965813 89.668803 91.965813 67.863251 1 false
g42-g75 11 44.918034 42.697234 44.918034 35.901638 9 false
g42-g76 11 3.278688 3.141650 3.278688 2.950820 29 false
g42-g77 11 0 0 0 0 19 false
g42-g78 11 44.816586 22.162829 44.816586 1.435407 2 false
g42-g79 11 96.199211 92.284772 96.199211 5.373526 0 false
g42-g80 11 0 100 0 0 0 true
g42-g81 11 0 0 0 0 1 false
g42-g83 11 0 0 0 0 0 false
g42-g84 11 0 0 0 0 14 false
g42-g85 11 0 100 0 0 0 true
g42-g87 11 97.445602 85.375030 97.445602 15.137180 2 false
g42-g88 11 93.188271 73.231285 93.188271 9.933775 3 false
g42-g89 11 0 100 0 0 0 true
g42-g90 11 0 100 0 0 0 true
g42-g91 11 0 100 0 0 2 true
g42-g92 11 0 100 0 0 1 true
g42-g94 11 0 100 0 0 1 true
g42-g95 11 0 100 0 0 0 true
g42-g96 11 0 100 0 0 1 true
g42-g97 11 0 100 0 0 0 true
g42-g98 11 0 100 0 0 0 true
g42-g99 11 0 100 0 0 0 true
g43-g100 11 0 100 0 0 0 true
g43-g101 11 0 100 0 0 1 true
g43-g102 11 0 100 0 0 3 true
g43-g103 11 0 100 0 0 3 true
g43-g104 11 0 100 0 0 3 true
g43-g105 11 0 100 0 0 1 true
g43-g106 11 0 100 0 0 4 true
g43-g107 11 0 100 0 0 4 true
g43-g108 11 0 100 0 0 3 true
g43-g109 11 0 100 0 0 6 true
g43-g110 11 99.963287 56.964282 99.963287 0.000000 26 false
g43-g111 11 0 100 0 0 5 true
g43-g112 11 0 100 0 0 6 true
g43-g51 11 0 100 0 0 0 true
g43-g52 11 0 100 0 0 0 true
g43-g53 11 0 100 0 0 0 true
g43-g54 11 0 100 0 0 0 true
g43-g55 11 0 100 0 0 0 true
g43-g56 11 0 100 0 0 0 true
g43-g57 11 0 100 0 0 0 true
g43-g61 11 0 100 0 0 0 true
g43-g62 11 0 100 0 0 0 true
g43-g63 11 0 100 0 0 0 true
g43-g64 11 27.250000 6.568359 27.250000 0.000000 10 false
g43-g65 11 0 100 0 0 0 true
g43-g67 11 0 100 0 0 0 true
g43-g68 11 0 0 0 0 1 false
g43-g69 11 0 100 0 0 0 true
g43-g70 11 0 100 0 0 0 true
g43-g71 11 0 100 0 0 0 true
g43-g72 11 0 100 0 0 0 true
g43-g74 11 0 100 0 0 0 true
g43-g75 11 71.311478 49.235400 71.311478 0.000000 8 false
g43-g76 11 22.131147 6.462602 22.131147 0.000000 27 false
g43-g77 11 0 0 0 0 19 false
g43-g78 11 0 100 0 0 0 true
g43-g79 11 0 100 0 0 1 true
g43-g80 11 0 100 0 0 0 true
g43-g81 11 0 100 0 0 1 true
g43-g83 11 0 100 0 0 1 true
g43-g84 11 0 0 0 0 15 false
g43-g85 11 0 100 0 0 0 true
g43-g87 11 0 100 0 0 0 true
g43-g88 11 0 100 0 0 1 true
g43-g89 11 0 100 0 0 1 true
g43-g90 11 0 100 0 0 3 true
g43-g91 11 0 100 0 0 0 true
g43-g92 11 0 100 0 0 1 true
g43-g94 11 0 100 0 0 2 true
g43-g95 11 0 100 0 0 0 true
g43-g96 11 0 100 0 0 0 true
g43-g97 11 0 100 0 0 0 true
g43-g98 11 0 100 0 0 1 true
g43-g99 11 0 100 0 0 0 true
g44-g100 11 0 100 0 0 0 true
g44-g101 11 0 100 0 0 2 true
g44-g102 11 0 100 0 0 2 true
g44-g103 11 0 100 0 0 4 true
g44-g104 11 0 100 0 0 1 true
g44-g105 11 0 100 0 0 1 true
g44-g106 11 0 100 0 0 6 true
g44-g107 11 0 100 0 0 5 true
g44-g108 11 0 100 0 0 3 true
g44-g109 11 0 100 0 0 3 true
g44-g110 11 99.963287 85.195829 99.963287 0.000000 20 false
g44-g111 11 0 100 0 0 5 true
g44-g112 11 0 100 0 0 59 true
g44-g51 11 0 100 0 0 0 true
g44-g52 11 0 100 0 0 0 true
g44-g53 11 0 100 0 0 0 true
g44-g54 11 0 100 0 0 0 true
g44-g55 11 0 100 0 0 0 true
g44-g56 11 0 100 0 0 0 true
g44-g57 11 0 100 0 0 0 true
g44-g61 11 0 100 0 0 0 true
g44-g62 11 0 100 0 0 0 true
g44-g63 11 0 100 0 0 0 true
g44-g64 11 33.250000 8.099609 33.250000 0.000000 10 false
g44-g65 11 0 100 0 0 0 true
g44-g67 11 0 100 0 0 0 true
g44-g68 11 0 100 0 0 1 true
g44-g69 11 0 100 0 0 0 true
g44-g70 11 0 100 0 0 0 true
g44-g71 11 0 100 0 0 0 true
g44-g72 11 0 100 0 0 0 true
g44-g74 11 0 100 0 0 1 true
g44-g75 11 72.295082 50.309939 72.295082 0.000000 8 false
g44-g76 11 23.770493 7.471824 23.770493 0.000000 27 false
g44-g77 11 0 0 0 0 18 false
g44-g78 11 0 100 0 0 0 true
g44-g79 11 0 100 0 0 0 true
g44-g80 11 0 100 0 0 0 true
g44-g81 11 0 100 0 0 1 true
g44-g83 11 0 100 0 0 0 true
g44-g84 11 0 0 0 0 14 false
g44-g85 11 0 100 0 0 1 true
g44-g87 11 0 100 0 0 1 true
g44-g88 11 0 100 0 0 1 true
g44-g89 11 0 100 0 0 1 true
g44-g90 11 0 100 0 0 1 true
g44-g91 11 0 100 0 0 3 true
g44-g92 11 0 100 0 0 2 true
g44-g94 11 0 100 0 0 0 true
g44-g95 11 0 100 0 0 0 true
g44-g96 11 0 100 0 0 1 true
g44-g97 11 0 100 0 0 1 true
g44-g98 11 0 100 0 0 1 true
g44-g99 11 0 100 0 0 0 true
g45-g100 11 0 100 0 0 0 true
g45-g101 11 0 100 0 0 1 true
g45-g102 11 0 100 0 0 3 true
g45-g103 11 0 100 0 0 4 true
g45-g104 11 0 100 0 0 2 true
g45-g105 11 0 100 0 0 3 true
g45-g106 11 0 100 0 0 6 true
g45-g107 11 0 100 0 0 3 true
g45-g108 11 0 100 0 0 4 true
g45-g109 11 0 100 0 0 4 true
g45-g110 11 0 100 0 0 21 true
g45-g111 11 0 100 0 0 6 true
g45-g112 11 0 100 0 0 57 true
g45-g51 11 0 100 0 0 0 true
g45-g52 11 0 100 0 0 0 true
g45-g53 11 0 100 0 0 0 true
g45-g54 11 0 100 0 0 0 true
g45-g55 11 0 100 0 0 0 true
g45-g56 11 0 100 0 0 0 true
g45-g57 11 0 100 0 0 0 true
g45-g61 11 0 100 0 0 0 true
g45-g62 11 0 100 0 0 0 true
g45-g63 11 0 100 0 0 0 true
g45-g64 11 0 100 0 0 7 true
g45-g65 11 0 100 0 0 0 true
g45-g67 11 0 100 0 0 0 true
g45-g68 11 0 100 0 0 1 true
g45-g69 11 0 100 0 0 0 true
g45-g70 11 0 100 0 0 0 true
g45-g71 11 0 100 0 0 0 true
g45-g72 11 0 100 0 0 0 true
g45-g74 11 0 100 0 0 1 true
g45-g75 11 0 100 0 0 4 true
g45-g76 11 0 100 0 0 19 true
g45-g77 11 0 0 0 0 18 false
g45-g78 11 0 100 0 0 0 true
g45-g79 11 0 100 0 0 0 true
g45-g80 11 0 100 0 0 0 true
g45-g81 11 0 100 0 0 2 true
g45-g83 11 0 100 0 0 1 true
g45-g84 11 0 0 0 0 13 false
g45-g85 11 0 100 0 0 1 true
g45-g87 11 0 100 0 0 0 true
g45-g88 11 0 100 0 0 0 true
g45-g89 11 0 100 0 0 1 true
g45-g90 11 0 100 0 0 0 true
g45-g91 11 0 100 0 0 3 true
g45-g92 11 0 100 0 0 2 true
g45-g94 11 0 100 0 0 0 true
g45-g95 11 0 100 0 0 0 true
g45-g96 11 0 100 0 0 1 true
g45-g97 11 0 100 0 0 0 true
g45-g98 11 0 100 0 0 0 true
g45-g99 11 0 100 0 0 1 true
g46-g100 11 0 100 0 0 1 true
g46-g101 11 0 100 0 0 2 true
g46-g102 11 0 100 0 0 5 true
g46-g103 11 0 100 0 0 3 true
g46-g104 11 0 100 0 0 3 true
g46-g105 11 0 100 0 0 2 true
g46-g106 11 0 100 0 0 4 true
g46-g107 11 0 100 0 0 4 true
g46-g108 11 0 100 0 0 3 true
g46-g109 11 0 100 0 0 3 true
g46-g110 11 98.311310 78.972932 98.311310 45.759911 29 false
g46-g111 11 0 100 0 0 6 true
g46-g112 11 0 100 0 0 9 true
g46-g51 11 0 100 0 0 0 true
g46-g52 11 0 100 0 0 0 true
g46-g53 11 0 100 0 0 0 true
g46-g54 11 0 100 0 0 0 true
g46-g55 11 0 100 0 0 0 true
g46-g56 11 0 100 0 0 0 true
g46-g57 11 0 100 0 0 0 true
g46-g61 11 0 100 0 0 0 true
g46-g62 11 0 100 0 0 0 true
g46-g63 11 99.750000 75.216797 99.750000 28.250000 1 false
g46-g64 11 22.750000 6.593750 22.750000 0.500000 11 false
g46-g65 11 0 100 0 0 0 true
g46-g67 11 0 100 0 0 0 true
g46-g68 11 0 0 0 0 1 false
g46-g69 11 0 100 0 0 0 true
g46-g70 11 0 100 0 0 0 true
g46-g71 11 0 100 0 0 0 true
g46-g72 11 0 100 0 0 0 true
g46-g74 11 0 100 0 0 0 true
g46-g75 11 68.032784 51.344775 68.032784 42.295082 8 false
g46-g76 11 19.016394 5.329150 19.016394 3.114754 28 false
g46-g77 11 0 0 0 0 19 false
g46-g78 11 0 100 0 0 0 true
g46-g79 11 0 100 0 0 0 true
g46-g80 11 0 100 0 0 0 true
g46-g81 11 0 100 0 0 2 true
g46-g83 11 0 100 0 0 1 true
g46-g84 11 0 0 0 0 14 false
g46-g85 11 0 100 0 0 0 true
g46-g87 11 0 100 0 0 1 true
g46-g88 11 0 100 0 0 0 true
g46-g89 11 0 100 0 0 0 true
g46-g90 11 0 100 0 0 0 true
g46-g91 11 0 100 0 0 1 true
g46-g92 11 0 100 0 0 0 true
g46-g94 11 0 100 0 0 3 true
g46-g95 11 0 100 0 0 1 true
g46-g96 11 0 100 0 0 0 true
g46-g97 11 0 100 0 0 0 true
g46-g98 11 0 100 0 0 1 true
g46-g99 11 0 100 0 0 0 true
g47-g100 11 0 100 0 0 1 true
g47-g101 11 0 100 0 0 2 true
g47-g102 11 0 100 0 0 1 true
g47-g103 11 0 100 0 0 4 true
g47-g104 11 0 100 0 0 1 true
g47-g105 11 0 100 0 0 4 true
g47-g106 11 0 100 0 0 5 true
g47-g107 11 0 100 0 0 2 true
g47-g108 11 0 100 0 0 3 true
g47-g109 11 0 100 0 0 5 true
g47-g110 11 0 100 0 0 17 true
g47-g111 11 0 100 0 0 4 true
g47-g112 11 0 100 0 0 10 true
g47-g51 11 0 100 0 0 0 true
g47-g52 11 0 100 0 0 0 true
g47-g53 11 0 100 0 0 0 true
g47-g54 11 0 100 0 0 0 true
g47-g55 11 0 100 0 0 0 true
g47-g56 11 0 100 0 0 0 true
g47-g57 11 0 100 0 0 0 true
g47-g61 11 0 100 0 0 0 true
g47-g62 11 0 100 0 0 0 true
g47-g63 11 0 100 0 0 0 true
g47-g64 11 0 100 0 0 6 true
g47-g65 11 0 100 0 0 0 true
g47-g67 11 0 100 0 0 0 true
g47-g68 11 0 0 0 0 1 false
g47-g69 11 0 100 0 0 0 true
g47-g70 11 0 100 0 0 0 true
g47-g71 11 0 100 0 0 0 true
g47-g72 11 0 100 0 0 0 true
g47-g74 11 0 100 0 0 0 true
g47-g75 11 0 100 0 0 4 true
g47-g76 11 0 100 0 0 17 true
g47-g77 11 0 0 0 0 18 false
g47-g78 11 0 100 0 0 0 true
g47-g79 11 0 100 0 0 0 true
g47-g80 11 0 100 0 0 0 true
g47-g81 11 0 100 0 0 1 true
g47-g83 11 0 100 0 0 2 true
g47-g84 11 0 0 0 0 15 false
g47-g85 11 0 100 0 0 0 true
g47-g87 11 0 100 0 0 2 true
g47-g88 11 0 100 0 0 1 true
g47-g89 11 0 100 0 0 0 true
g47-g90 11 0 100 0 0 1 true
g47-g91 11 0 100 0 0 2 true
g47-g92 11 0 100 0 0 1 true
g47-g94 11 0 100 0 0 2 true
g47-g95 11 0 100 0 0 0 true
g47-g96 11 0 100 0 0 1 true
g47-g97 11 0 100 0 0 1 true
g47-g98 11 0 100 0 0 0 true
g47-g99 11 0 100 0 0 0 true
g48-g100 11 0 100 0 0 0 true
g48-g101 11 0 100 0 0 2 true
g48-g102 11 0 100 0 0 2 true
g48-g103 11 0 100 0 0 3 true
g48-g104 11 0 100 0 0 3 true
g48-g105 11 0 100 0 0 4 true
g48-g106 11 0 100 0 0 4 true
g48-g107 11 0 100 0 0 7 true
g48-g108 11 0 100 0 0 5 true
g48-g109 11 0 100 0 0 5 true
g48-g110 11 99.137299 83.878401 99.137299 53.781204 24 false
g48-g111 11 0 100 0 0 9 true
g48-g112 11 0 100 0 0 5 true
g48-g51 11 0 100 0 0 0 true
g48-g52 11 0 100 0 0 0 true
g48-g53 11 0 100 0 0 0 true
g48-g54 11 0 100 0 0 0 true
g48-g55 11 0 100 0 0 0 true
g48-g56 11 0 100 0 0 0 true
g48-g57 11 0 100 0 0 0 true
g48-g61 11 0 100 0 0 0 true
g48-g62 11 0 100 0 0 0 true
g48-g63 11 0 100 0 0 0 true
g48-g64 11 23.750000 7.792969 23.750000 0.500000 10 false
g48-g65 11 0 100 0 0 0 true
g48-g67 11 0 100 0 0 0 true
g48-g68 11 0 0 0 0 1 false
g48-g69 11 0 100 0 0 0 true
g48-g70 11 0 100 0 0 0 true
g48-g71 11 0 100 0 0 0 true
g48-g72 11 0 100 0 0 0 true
g48-g74 11 0 100 0 0 0 true
g48-g75 11 69.016396 52.643443 69.016396 42.295082 9 false
g48-g76 11 20.000000 6.178279 20.000000 3.114754 29 false
g48-g77 11 0 0 0 0 19 false
g48-g78 11 0 100 0 0 0 true
g48-g79 11 0 100 0 0 0 true
g48-g80 11 0 100 0 0 0 true
g48-g81 11 0 100 0 0 1 true
g48-g83 11 0 100 0 0 2 true
g48-g84 11 0 0 0 0 14 false
g48-g85 11 0 100 0 0 0 true
g48-g87 11 0 100 0 0 0 true
g48-g88 11 0 100 0 0 0 true
g48-g89 11 0 100 0 0 1 true
g48-g90 11 0 100 0 0 2 true
g48-g91 11 0 100 0 0 0 true
g48-g92 11 0 100 0 0 1 true
g48-g94 11 0 100 0 0 1 true
g48-g95 11 0 100 0 0 0 true
g48-g96 11 0 100 0 0 0 true
g48-g97 11 0 100 0 0 0 true
g48-g98 11 0 100 0 0 0 true
g48-g99 11 0 100 0 0 1 true
g49-g100 11 0 100 0 0 0 true
g49-g101 11 0 100 0 0 3 true
g49-g102 11 0 100 0 0 2 true
g49-g103 11 0 100 0 0 3 true
g49-g104 11 0 100 0 0 1 true
g49-g105 11 0 100 0 0 2 true
g49-g106 11 0 100 0 0 5 true
g49-g107 11 0 100 0 0 5 true
g49-g108 11 0 100 0 0 6 true
g49-g109 11 0 100 0 0 5 true
g49-g110 11 96.806168 84.135950 96.806168 10.884728 23 false
g49-g111 11 0 100 0 0 3 true
g49-g112 11 0 100 0 0 10 true
g49-g51 11 0 100 0 0 0 true
g49-g52 11 0 100 0 0 0 true
g49-g53 11 0 100 0 0 0 true
g49-g54 11 0 100 0 0 0 true
g49-g55 11 0 100 0 0 0 true
g49-g56 11 0 100 0 0 0 true
g49-g57 11 0 100 0 0 0 true
g49-g61 11 0 100 0 0 0 true
g49-g62 11 0 100 0 0 0 true
g49-g63 11 98.750000 81.468750 98.750000 1.750000 0 false
g49-g64 11 13.500000 8.294922 13.500000 0.000000 10 false
g49-g65 11 0 100 0 0 0 true
g49-g67 11 0 100 0 0 0 true
g49-g68 11 0 0 0 0 1 false
g49-g69 11 0 100 0 0 0 true
g49-g70 11 0 100 0 0 0 true
g49-g71 11 0 100 0 0 0 true
g49-g72 11 0 100 0 0 0 true
g49-g74 11 99.487183 97.497329 99.487183 86.666664 0 false
g49-g75 11 58.688526 53.199283 58.688526 39.180328 7 false
g49-g76 11 10.983606 6.443391 10.983606 2.950820 26 false
g49-g77 11 0 0 0 0 17 false
g49-g78 11 0 100 0 0 0 true
g49-g79 11 0 100 0 0 0 true
g49-g80 11 0 100 0 0 0 true
g49-g81 11 0 100 0 0 1 true
g49-g83 11 0 100 0 0 2 true
g49-g84 11 0 0 0 0 15 false
g49-g85 11 0 100 0 0 0 true
g49-g87 11 0 100 0 0 1 true
g49-g88 11 0 100 0 0 2 true
g49-g89 11 0 100 0 0 1 true
g49-g90 11 0 100 0 0 0 true
g49-g91 11 0 100 0 0 0 true
g49-g92 11 0 100 0 0 0 true
g49-g94 11 0 100 0 0 0 true
g49-g95 11 0 100 0 0 0 true
g49-g96 11 0 100 0 0 3 true
g49-g97 11 0 100 0 0 0 true
g49-g98 11 0 100 0 0 1 true
g49-g99 11 0 100 0 0 0 true
g5-g100 11 0 100 0 0 0 true
g5-g101 11 0 100 0 0 2 true
g5-g102 11 0 100 0 0 4 true
g5-g103 11 0 0 0 0 3 false
g5-g104 11 91.606064 74.884298 91.606064 73.212120 3 false
g5-g105 11 91.588783 74.952723 91.588783 73.289116 1 false
g5-g106 11 80.124641 54.104364 80.124641 51.502338 7 false
g5-g107 11 88.562531 69.709107 88.562531 67.823769 6 false
g5-g108 11 87.957253 68.602175 87.957253 66.666664 4 false
g5-g109 11 0 100 0 0 4 true
g5-g110 11 36.068283 4.063209 36.068283 0.862702 13 false
g5-g111 11 84.488449 64.054827 84.488449 62.011463 7 false
g5-g112 11 97.166840 62.552977 97.166840 59.091591 29 false
g5-g51 11 81.884056 37.088274 81.884056 32.608696 0 false
g5-g52 11 93.167702 57.594579 93.167702 54.037266 0 false
g5-g53 11 38.095238 3.463203 38.095238 0.000000 0 false
g5-g54 11 69.531250 24.431818 69.531250 19.921875 0 false
g5-g55 11 78.515625 14.950284 78.515625 8.593750 0 false
g5-g56 11 65.234375 22.620739 65.234375 18.359375 0 false
g5-g57 11 0 100 0 0 0 true
g5-g61 11 0 100 0 0 0 true
g5-g62 11 94.164459 52.688691 94.164459 48.541115 0 false
g5-g63 11 12.500000 1.136364 12.500000 0.000000 0 false
g5-g64 11 1.500000 0.136364 1.500000 0.000000 0 false
g5-g65 11 0 0 0 0 0 false
g5-g67 11 0 100 0 0 0 true
g5-g68 11 0 0 0 0 0 false
g5-g69 11 98.599998 87.145455 98.599998 86.000000 0 false
g5-g70 11 0 100 0 0 0 true
g5-g71 11 98.203590 83.505716 98.203590 82.035927 0 false
g5-g72 11 99.643494 95.268190 99.643494 94.830658 0 false
