@relation R_data_frame

@attribute instance_id string
@attribute algorithm string
@attribute time numeric
@attribute repetition numeric
@attribute runstatus {ok,timeout}

@data
g22-g67,glasgow3,0.014,1,ok
g22-g68,glasgow3,0.793,1,ok
g22-g69,glasgow3,0.047,1,ok
g22-g70,glasgow3,0.011,1,ok
g22-g71,glasgow3,0.076,1,ok
g22-g72,glasgow3,0.012,1,ok
g22-g74,glasgow3,0.045,1,ok
g22-g75,glasgow3,0.573,1,ok
g22-g76,glasgow3,16.641,1,ok
g22-g77,glasgow3,112.044,1,ok
g22-g78,glasgow3,0.177,1,ok
g22-g79,glasgow3,0.06,1,ok
g22-g80,glasgow3,0.023,1,ok
g22-g81,glasgow3,0.185,1,ok
g22-g83,glasgow3,0.101,1,ok
g22-g84,glasgow3,23.301,1,ok
g22-g85,glasgow3,0.035,1,ok
g22-g87,glasgow3,0.202,1,ok
g22-g88,glasgow3,0.226,1,ok
g22-g89,glasgow3,0.04,1,ok
g22-g90,glasgow3,0.115,1,ok
g22-g91,glasgow3,0.787,1,ok
g22-g92,glasgow3,0.536,1,ok
g22-g94,glasgow3,0.687,1,ok
g22-g95,glasgow3,0.116,1,ok
g22-g96,glasgow3,0.205,1,ok
g22-g97,glasgow3,0.202,1,ok
g22-g98,glasgow3,0.312,1,ok
g22-g99,glasgow3,0.314,1,ok
g23-g100,glasgow3,0.117,1,ok
g23-g101,glasgow3,0.278,1,ok
g23-g102,glasgow3,0.237,1,ok
g23-g103,glasgow3,0.435,1,ok
g23-g104,glasgow3,0.633,1,ok
g23-g105,glasgow3,0.639,1,ok
g23-g106,glasgow3,0.82,1,ok
g23-g107,glasgow3,1.204,1,ok
g23-g108,glasgow3,1.401,1,ok
g23-g109,glasgow3,0.919,1,ok
g23-g110,glasgow3,2.432,1,ok
g23-g111,glasgow3,1.986,1,ok
g23-g112,glasgow3,1.828,1,ok
g23-g51,glasgow3,0.016,1,ok
g23-g52,glasgow3,0.008,1,ok
g23-g53,glasgow3,0.009,1,ok
g23-g54,glasgow3,0.021,1,ok
g23-g55,glasgow3,0.018,1,ok
g23-g56,glasgow3,0.023,1,ok
g23-g57,glasgow3,0.007,1,ok
g23-g61,glasgow3,0.008,1,ok
g23-g62,glasgow3,0.022,1,ok
g23-g63,glasgow3,0.074,1,ok
g23-g64,glasgow3,49241.34,1,ok
g23-g65,glasgow3,0.047,1,ok
g23-g67,glasgow3,0.014,1,ok
g23-g68,glasgow3,0.196,1,ok
g23-g69,glasgow3,0.018,1,ok
g23-g70,glasgow3,0.02,1,ok
g23-g71,glasgow3,0.018,1,ok
g23-g72,glasgow3,0.02,1,ok
g23-g74,glasgow3,0.033,1,ok
g23-g75,glasgow3,0.601,1,ok
g23-g76,glasgow3,16.55,1,ok
g23-g77,glasgow3,111.901,1,ok
g23-g78,glasgow3,0.057,1,ok
g23-g79,glasgow3,0.032,1,ok
g23-g80,glasgow3,0.044,1,ok
g23-g81,glasgow3,0.158,1,ok
g23-g83,glasgow3,0.075,1,ok
g23-g84,glasgow3,23.348,1,ok
g23-g85,glasgow3,0.037,1,ok
g23-g87,glasgow3,0.128,1,ok
g23-g88,glasgow3,0.132,1,ok
g23-g89,glasgow3,0.042,1,ok
g23-g90,glasgow3,0.101,1,ok
g23-g91,glasgow3,0.118,1,ok
g23-g92,glasgow3,0.126,1,ok
g23-g94,glasgow3,0.14,1,ok
g23-g95,glasgow3,0.205,1,ok
g23-g96,glasgow3,0.207,1,ok
g23-g97,glasgow3,0.207,1,ok
g23-g98,glasgow3,0.217,1,ok
g23-g99,glasgow3,0.217,1,ok
g24-g100,glasgow3,0.117,1,ok
g24-g101,glasgow3,0.214,1,ok
g24-g102,glasgow3,0.253,1,ok
g24-g103,glasgow3,0.449,1,ok
g24-g104,glasgow3,0.659,1,ok
g24-g105,glasgow3,0.666,1,ok
g24-g106,glasgow3,0.844,1,ok
g24-g107,glasgow3,1.241,1,ok
g24-g108,glasgow3,1.444,1,ok
g24-g109,glasgow3,0.983,1,ok
g24-g110,glasgow3,2.43,1,ok
g24-g111,glasgow3,2.034,1,ok
g24-g112,glasgow3,1.836,1,ok
g24-g51,glasgow3,0.014,1,ok
g24-g52,glasgow3,0.007,1,ok
g24-g53,glasgow3,0.011,1,ok
g24-g54,glasgow3,0.02,1,ok
g24-g55,glasgow3,0.012,1,ok
g24-g56,glasgow3,0.021,1,ok
g24-g57,glasgow3,0.005,1,ok
g24-g61,glasgow3,0.011,1,ok
g24-g62,glasgow3,0.019,1,ok
g24-g63,glasgow3,0.061,1,ok
g24-g64,glasgow3,?,1,timeout
g24-g65,glasgow3,0.049,1,ok
g24-g67,glasgow3,0.016,1,ok
g24-g68,glasgow3,0.184,1,ok
g24-g69,glasgow3,0.022,1,ok
g24-g70,glasgow3,0.021,1,ok
g24-g71,glasgow3,0.022,1,ok
g24-g72,glasgow3,0.018,1,ok
g24-g74,glasgow3,0.03,1,ok
g24-g75,glasgow3,0.549,1,ok
g24-g76,glasgow3,16.484,1,ok
g24-g77,glasgow3,111.634,1,ok
g24-g78,glasgow3,0.058,1,ok
g24-g79,glasgow3,0.034,1,ok
g24-g80,glasgow3,0.041,1,ok
g24-g81,glasgow3,0.166,1,ok
g24-g83,glasgow3,0.082,1,ok
g24-g84,glasgow3,23.277,1,ok
g24-g85,glasgow3,0.037,1,ok
g24-g87,glasgow3,0.134,1,ok
g24-g88,glasgow3,0.141,1,ok
g24-g89,glasgow3,0.045,1,ok
g24-g90,glasgow3,0.113,1,ok
g24-g91,glasgow3,0.12,1,ok
g24-g92,glasgow3,0.128,1,ok
g24-g94,glasgow3,0.154,1,ok
g24-g95,glasgow3,0.208,1,ok
g24-g96,glasgow3,0.211,1,ok
g24-g97,glasgow3,0.212,1,ok
g24-g98,glasgow3,0.227,1,ok
g24-g99,glasgow3,0.227,1,ok
g25-g100,glasgow3,0.203,1,ok
g25-g101,glasgow3,0.182,1,ok
g25-g102,glasgow3,0.234,1,ok
g25-g103,glasgow3,0.437,1,ok
g25-g104,glasgow3,0.627,1,ok
g25-g105,glasgow3,1.026,1,ok
g25-g106,glasgow3,0.816,1,ok
g25-g107,glasgow3,1.199,1,ok
g25-g108,glasgow3,1.397,1,ok
g25-g109,glasgow3,0.898,1,ok
g25-g110,glasgow3,2.442,1,ok
g25-g111,glasgow3,1.974,1,ok
g25-g112,glasgow3,1.81,1,ok
g25-g51,glasgow3,0.276,1,ok
g25-g52,glasgow3,0.006,1,ok
g25-g53,glasgow3,0.008,1,ok
g25-g54,glasgow3,0.018,1,ok
g25-g55,glasgow3,0.01,1,ok
g25-g56,glasgow3,0.02,1,ok
g25-g57,glasgow3,0.009,1,ok
g25-g61,glasgow3,0.006,1,ok
g25-g62,glasgow3,0.018,1,ok
g25-g63,glasgow3,0.058,1,ok
g25-g64,glasgow3,27.991,1,ok
g25-g65,glasgow3,0.047,1,ok
g25-g67,glasgow3,0.015,1,ok
g25-g68,glasgow3,0.234,1,ok
g25-g69,glasgow3,0.016,1,ok
g25-g70,glasgow3,0.017,1,ok
g25-g71,glasgow3,0.017,1,ok
g25-g72,glasgow3,0.019,1,ok
g25-g74,glasgow3,0.029,1,ok
g25-g75,glasgow3,0.573,1,ok
g25-g76,glasgow3,16.44,1,ok
g25-g77,glasgow3,112.564,1,ok
g25-g78,glasgow3,0.054,1,ok
g25-g79,glasgow3,0.031,1,ok
g25-g80,glasgow3,0.04,1,ok
g25-g81,glasgow3,0.159,1,ok
g25-g83,glasgow3,0.075,1,ok
g25-g84,glasgow3,23.389,1,ok
g25-g85,glasgow3,0.035,1,ok
g25-g87,glasgow3,0.123,1,ok
g25-g88,glasgow3,0.129,1,ok
g25-g89,glasgow3,0.04,1,ok
g25-g90,glasgow3,0.097,1,ok
g25-g91,glasgow3,0.114,1,ok
g25-g92,glasgow3,0.202,1,ok
g25-g94,glasgow3,0.138,1,ok
g25-g95,glasgow3,0.2,1,ok
g25-g96,glasgow3,0.203,1,ok
g25-g97,glasgow3,0.203,1,ok
g25-g98,glasgow3,0.213,1,ok
g25-g99,glasgow3,0.226,1,ok
g26-g100,glasgow3,0.117,1,ok
g26-g101,glasgow3,0.185,1,ok
g26-g102,glasgow3,0.236,1,ok
g26-g103,glasgow3,0.448,1,ok
g26-g104,glasgow3,2.259,1,ok
g26-g105,glasgow3,2.286,1,ok
g26-g106,glasgow3,2.508,1,ok
g26-g107,glasgow3,1.732,1,ok
g26-g108,glasgow3,2.013,1,ok
g26-g109,glasgow3,0.902,1,ok
g26-g110,glasgow3,3.766,1,ok
g26-g111,glasgow3,3.674,1,ok
g26-g112,glasgow3,6.405,1,ok
g26-g51,glasgow3,0.033,1,ok
g26-g52,glasgow3,0.006,1,ok
g26-g53,glasgow3,0.014,1,ok
g26-g54,glasgow3,0.025,1,ok
g26-g55,glasgow3,0.015,1,ok
g26-g56,glasgow3,0.027,1,ok
g26-g57,glasgow3,0.005,1,ok
g26-g61,glasgow3,0.008,1,ok
g26-g62,glasgow3,0.045,1,ok
g26-g63,glasgow3,0.061,1,ok
g26-g64,glasgow3,?,1,timeout
g26-g65,glasgow3,0.05,1,ok
g26-g67,glasgow3,0.022,1,ok
g26-g68,glasgow3,0.219,1,ok
g26-g69,glasgow3,0.018,1,ok
g26-g70,glasgow3,0.011,1,ok
g26-g71,glasgow3,0.018,1,ok
g26-g72,glasgow3,0.012,1,ok
g26-g74,glasgow3,0.054,1,ok
g26-g75,glasgow3,0.603,1,ok
g26-g76,glasgow3,16.528,1,ok
g26-g77,glasgow3,111.767,1,ok
g26-g78,glasgow3,0.101,1,ok
g26-g79,glasgow3,0.079,1,ok
g26-g80,glasgow3,0.028,1,ok
g26-g81,glasgow3,0.166,1,ok
g26-g83,glasgow3,0.074,1,ok
g26-g84,glasgow3,23.362,1,ok
g26-g85,glasgow3,0.037,1,ok
g26-g87,glasgow3,0.14,1,ok
g26-g88,glasgow3,0.271,1,ok
g26-g89,glasgow3,0.042,1,ok
g26-g90,glasgow3,0.1,1,ok
g26-g91,glasgow3,0.549,1,ok
g26-g92,glasgow3,0.496,1,ok
g26-g94,glasgow3,0.14,1,ok
g26-g95,glasgow3,0.115,1,ok
g26-g96,glasgow3,0.118,1,ok
g26-g97,glasgow3,0.117,1,ok
g26-g98,glasgow3,0.123,1,ok
g26-g99,glasgow3,0.124,1,ok
g27-g100,glasgow3,0.118,1,ok
g27-g101,glasgow3,0.192,1,ok
g27-g102,glasgow3,0.238,1,ok
g27-g103,glasgow3,0.431,1,ok
g27-g104,glasgow3,0.37,1,ok
g27-g105,glasgow3,0.369,1,ok
g27-g106,glasgow3,0.808,1,ok
g27-g107,glasgow3,0.809,1,ok
g27-g108,glasgow3,0.823,1,ok
g27-g109,glasgow3,0.905,1,ok
g27-g110,glasgow3,2.374,1,ok
g27-g111,glasgow3,1.162,1,ok
g27-g112,glasgow3,3.94,1,ok
g27-g51,glasgow3,0.011,1,ok
g27-g52,glasgow3,0.006,1,ok
g27-g53,glasgow3,0.01,1,ok
g27-g54,glasgow3,0.013,1,ok
g27-g55,glasgow3,0.013,1,ok
g27-g56,glasgow3,0.015,1,ok
g27-g57,glasgow3,0.006,1,ok
g27-g61,glasgow3,0.015,1,ok
g27-g62,glasgow3,0.025,1,ok
g27-g63,glasgow3,0.047,1,ok
g27-g64,glasgow3,6.535,1,ok
g27-g65,glasgow3,0.047,1,ok
g27-g67,glasgow3,0.015,1,ok
g27-g68,glasgow3,0.18,1,ok
g27-g69,glasgow3,0.019,1,ok
g27-g70,glasgow3,0.013,1,ok
g27-g71,glasgow3,0.026,1,ok
g27-g72,glasgow3,0.013,1,ok
g27-g74,glasgow3,0.039,1,ok
g27-g75,glasgow3,0.66,1,ok
g27-g76,glasgow3,16.652,1,ok
g27-g77,glasgow3,111.901,1,ok
g27-g78,glasgow3,0.056,1,ok
g27-g79,glasgow3,0.035,1,ok
g27-g80,glasgow3,0.026,1,ok
g27-g81,glasgow3,0.159,1,ok
g27-g83,glasgow3,0.075,1,ok
g27-g84,glasgow3,23.479,1,ok
g27-g85,glasgow3,0.039,1,ok
g27-g87,glasgow3,0.079,1,ok
g27-g88,glasgow3,0.078,1,ok
g27-g89,glasgow3,0.044,1,ok
g27-g90,glasgow3,0.113,1,ok
g27-g91,glasgow3,0.197,1,ok
g27-g92,glasgow3,0.212,1,ok
g27-g94,glasgow3,0.141,1,ok
g27-g95,glasgow3,0.13,1,ok
g27-g96,glasgow3,0.119,1,ok
g27-g97,glasgow3,0.119,1,ok
g27-g98,glasgow3,0.126,1,ok
g27-g99,glasgow3,0.125,1,ok
g28-g100,glasgow3,0.116,1,ok
g28-g101,glasgow3,0.188,1,ok
g28-g102,glasgow3,0.244,1,ok
g28-g103,glasgow3,0.485,1,ok
g28-g104,glasgow3,?,1,timeout
g28-g105,glasgow3,?,1,timeout
g28-g106,glasgow3,?,1,timeout
g28-g107,glasgow3,?,1,timeout
g28-g108,glasgow3,?,1,timeout
g28-g109,glasgow3,0.916,1,ok
g28-g110,glasgow3,2.55,1,ok
g28-g111,glasgow3,?,1,timeout
g28-g112,glasgow3,7.673,1,ok
g28-g51,glasgow3,?,1,timeout
g28-g52,glasgow3,0.017,1,ok
g28-g53,glasgow3,0.6,1,ok
g28-g54,glasgow3,0.029,1,ok
g28-g55,glasgow3,1.189,1,ok
g28-g56,glasgow3,0.03,1,ok
g28-g57,glasgow3,0.003,1,ok
g28-g61,glasgow3,0.007,1,ok
g28-g62,glasgow3,0.067,1,ok
g28-g63,glasgow3,?,1,timeout
g28-g64,glasgow3,0.904,1,ok
g28-g65,glasgow3,0.656,1,ok
g28-g67,glasgow3,0.013,1,ok
g28-g68,glasgow3,0.193,1,ok
g28-g69,glasgow3,0.02,1,ok
g28-g70,glasgow3,0.011,1,ok
g28-g71,glasgow3,0.023,1,ok
g28-g72,glasgow3,0.011,1,ok
g28-g74,glasgow3,0.036,1,ok
g28-g75,glasgow3,0.568,1,ok
g28-g76,glasgow3,16.471,1,ok
g28-g77,glasgow3,112.157,1,ok
g28-g78,glasgow3,0.121,1,ok
g28-g79,glasgow3,1.824,1,ok
g28-g80,glasgow3,0.023,1,ok
g28-g81,glasgow3,0.241,1,ok
g28-g83,glasgow3,0.1,1,ok
g28-g84,glasgow3,23.307,1,ok
g28-g85,glasgow3,0.037,1,ok
g28-g87,glasgow3,0.173,1,ok
g28-g88,glasgow3,0.195,1,ok
g28-g89,glasgow3,0.041,1,ok
g28-g90,glasgow3,0.17,1,ok
g28-g91,glasgow3,0.662,1,ok
g28-g92,glasgow3,0.627,1,ok
g28-g94,glasgow3,0.267,1,ok
g28-g95,glasgow3,0.468,1,ok
g28-g96,glasgow3,0.661,1,ok
g28-g97,glasgow3,0.567,1,ok
g28-g98,glasgow3,0.795,1,ok
g28-g99,glasgow3,0.795,1,ok
g29-g100,glasgow3,0.123,1,ok
g29-g101,glasgow3,0.191,1,ok
g29-g102,glasgow3,0.25,1,ok
g29-g103,glasgow3,0.443,1,ok
g29-g104,glasgow3,0.375,1,ok
g29-g105,glasgow3,0.375,1,ok
g29-g106,glasgow3,0.811,1,ok
g29-g107,glasgow3,0.712,1,ok
g29-g108,glasgow3,0.829,1,ok
g29-g109,glasgow3,0.907,1,ok
g29-g110,glasgow3,2.483,1,ok
g29-g111,glasgow3,1.174,1,ok
g29-g112,glasgow3,1.83,1,ok
g29-g51,glasgow3,0.013,1,ok
g29-g52,glasgow3,0.011,1,ok
g29-g53,glasgow3,0.014,1,ok
g29-g54,glasgow3,0.018,1,ok
g29-g55,glasgow3,0.017,1,ok
g29-g56,glasgow3,0.019,1,ok
g29-g57,glasgow3,0.015,1,ok
g29-g61,glasgow3,0.014,1,ok
g29-g62,glasgow3,0.024,1,ok
g29-g63,glasgow3,0.052,1,ok
g29-g64,glasgow3,?,1,timeout
g29-g65,glasgow3,0.052,1,ok
g29-g67,glasgow3,0.019,1,ok
g29-g68,glasgow3,0.414,1,ok
g29-g69,glasgow3,0.023,1,ok
g29-g70,glasgow3,0.017,1,ok
g29-g71,glasgow3,0.024,1,ok
g29-g72,glasgow3,0.018,1,ok
g29-g74,glasgow3,0.037,1,ok
g29-g75,glasgow3,0.621,1,ok
g29-g76,glasgow3,16.585,1,ok
g29-g77,glasgow3,112.085,1,ok
g29-g78,glasgow3,0.059,1,ok
g29-g79,glasgow3,0.038,1,ok
g29-g80,glasgow3,0.031,1,ok
g29-g81,glasgow3,0.235,1,ok
g29-g83,glasgow3,0.078,1,ok
g29-g84,glasgow3,23.654,1,ok
g29-g85,glasgow3,0.042,1,ok
g29-g87,glasgow3,0.077,1,ok
g29-g88,glasgow3,0.082,1,ok
g29-g89,glasgow3,0.048,1,ok
g29-g90,glasgow3,0.106,1,ok
g29-g91,glasgow3,0.118,1,ok
g29-g92,glasgow3,0.126,1,ok
g29-g94,glasgow3,0.145,1,ok
g29-g95,glasgow3,0.122,1,ok
g29-g96,glasgow3,0.125,1,ok
g29-g97,glasgow3,0.123,1,ok
g29-g98,glasgow3,0.131,1,ok
g29-g99,glasgow3,0.13,1,ok
g3-g100,glasgow3,0.113,1,ok
g3-g101,glasgow3,0.187,1,ok
g3-g102,glasgow3,0.242,1,ok
g3-g103,glasgow3,0.434,1,ok
g3-g104,glasgow3,2.474,1,ok
g3-g105,glasgow3,2.622,1,ok
g3-g106,glasgow3,3.985,1,ok
g3-g107,glasgow3,4.121,1,ok
g3-g108,glasgow3,3.657,1,ok
g3-g109,glasgow3,0.921,1,ok
g3-g110,glasgow3,3.507,1,ok
g3-g111,glasgow3,5.943,1,ok
g3-g112,glasgow3,7.828,1,ok
g3-g51,glasgow3,0.015,1,ok
g3-g52,glasgow3,0.013,1,ok
g3-g53,glasgow3,0.325,1,ok
g3-g54,glasgow3,0.017,1,ok
g3-g55,glasgow3,0.017,1,ok
g3-g56,glasgow3,0.018,1,ok
g3-g57,glasgow3,0.002,1,ok
g3-g61,glasgow3,0.024,1,ok
g3-g62,glasgow3,0.06,1,ok
g3-g63,glasgow3,0.043,1,ok
g3-g64,glasgow3,0.89,1,ok
g3-g65,glasgow3,0.084,1,ok
g3-g67,glasgow3,0.021,1,ok
g3-g68,glasgow3,0.188,1,ok
g3-g69,glasgow3,0.055,1,ok
g3-g70,glasgow3,0.037,1,ok
g3-g71,glasgow3,0.057,1,ok
g3-g72,glasgow3,0.017,1,ok
g3-g74,glasgow3,0.041,1,ok
g3-g75,glasgow3,0.799,1,ok
g3-g76,glasgow3,16.469,1,ok
g3-g77,glasgow3,111.92,1,ok
g3-g78,glasgow3,0.113,1,ok
g3-g79,glasgow3,0.054,1,ok
g3-g80,glasgow3,0.022,1,ok
g3-g81,glasgow3,0.202,1,ok
g3-g83,glasgow3,0.08,1,ok
g3-g84,glasgow3,23.301,1,ok
g3-g85,glasgow3,0.037,1,ok
g3-g87,glasgow3,0.17,1,ok
g3-g88,glasgow3,0.178,1,ok
g3-g89,glasgow3,0.042,1,ok
g3-g90,glasgow3,0.104,1,ok
g3-g91,glasgow3,0.446,1,ok
g3-g92,glasgow3,0.761,1,ok
g3-g94,glasgow3,0.346,1,ok
g3-g95,glasgow3,0.557,1,ok
g3-g96,glasgow3,0.482,1,ok
g3-g97,glasgow3,0.58,1,ok
g3-g98,glasgow3,0.705,1,ok
g3-g99,glasgow3,0.671,1,ok
g30-g100,glasgow3,0.21,1,ok
g30-g101,glasgow3,0.193,1,ok
g30-g102,glasgow3,0.242,1,ok
g30-g103,glasgow3,0.434,1,ok
g30-g104,glasgow3,0.374,1,ok
g30-g105,glasgow3,0.373,1,ok
g30-g106,glasgow3,0.812,1,ok
g30-g107,glasgow3,0.721,1,ok
g30-g108,glasgow3,0.901,1,ok
g30-g109,glasgow3,0.912,1,ok
g30-g110,glasgow3,2.464,1,ok
g30-g111,glasgow3,1.167,1,ok
g30-g112,glasgow3,1.809,1,ok
g30-g51,glasgow3,0.014,1,ok
g30-g52,glasgow3,0.011,1,ok
g30-g53,glasgow3,0.019,1,ok
g30-g54,glasgow3,0.018,1,ok
g30-g55,glasgow3,0.017,1,ok
g30-g56,glasgow3,0.018,1,ok
g30-g57,glasgow3,0.01,1,ok
g30-g61,glasgow3,0.02,1,ok
g30-g62,glasgow3,0.025,1,ok
g30-g63,glasgow3,0.053,1,ok
g30-g64,glasgow3,1.39,1,ok
g30-g65,glasgow3,0.051,1,ok
g30-g67,glasgow3,0.02,1,ok
g30-g68,glasgow3,0.399,1,ok
g30-g69,glasgow3,0.035,1,ok
g30-g70,glasgow3,0.017,1,ok
g30-g71,glasgow3,0.024,1,ok
g30-g72,glasgow3,0.018,1,ok
g30-g74,glasgow3,0.037,1,ok
g30-g75,glasgow3,0.606,1,ok
g30-g76,glasgow3,16.603,1,ok
g30-g77,glasgow3,112.319,1,ok
g30-g78,glasgow3,0.084,1,ok
g30-g79,glasgow3,0.038,1,ok
g30-g80,glasgow3,0.031,1,ok
g30-g81,glasgow3,0.162,1,ok
g30-g83,glasgow3,0.078,1,ok
g30-g84,glasgow3,23.603,1,ok
g30-g85,glasgow3,0.071,1,ok
g30-g87,glasgow3,0.077,1,ok
g30-g88,glasgow3,0.081,1,ok
g30-g89,glasgow3,0.048,1,ok
g30-g90,glasgow3,0.105,1,ok
g30-g91,glasgow3,0.118,1,ok
g30-g92,glasgow3,0.127,1,ok
g30-g94,glasgow3,0.146,1,ok
g30-g95,glasgow3,0.122,1,ok
g30-g96,glasgow3,0.123,1,ok
g30-g97,glasgow3,0.123,1,ok
g30-g98,glasgow3,0.134,1,ok
g30-g99,glasgow3,0.129,1,ok
g31-g100,glasgow3,0.125,1,ok
g31-g101,glasgow3,0.194,1,ok
g31-g102,glasgow3,0.254,1,ok
g31-g103,glasgow3,0.442,1,ok
g31-g104,glasgow3,0.373,1,ok
g31-g105,glasgow3,0.375,1,ok
g31-g106,glasgow3,0.814,1,ok
g31-g107,glasgow3,0.713,1,ok
g31-g108,glasgow3,0.829,1,ok
g31-g109,glasgow3,0.912,1,ok
g31-g110,glasgow3,2.437,1,ok
g31-g111,glasgow3,1.176,1,ok
g31-g112,glasgow3,2.358,1,ok
g31-g51,glasgow3,0.015,1,ok
g31-g52,glasgow3,0.011,1,ok
g31-g53,glasgow3,0.015,1,ok
g31-g54,glasgow3,0.019,1,ok
g31-g55,glasgow3,0.019,1,ok
g31-g56,glasgow3,0.028,1,ok
g31-g57,glasgow3,0.012,1,ok
g31-g61,glasgow3,0.015,1,ok
g31-g62,glasgow3,0.026,1,ok
g31-g63,glasgow3,0.052,1,ok
g31-g64,glasgow3,?,1,timeout
g31-g65,glasgow3,0.053,1,ok
g31-g67,glasgow3,0.021,1,ok
g31-g68,glasgow3,0.421,1,ok
g31-g69,glasgow3,0.025,1,ok
g31-g70,glasgow3,0.019,1,ok
g31-g71,glasgow3,0.025,1,ok
g31-g72,glasgow3,0.02,1,ok
g31-g74,glasgow3,0.038,1,ok
g31-g75,glasgow3,0.614,1,ok
g31-g76,glasgow3,16.61,1,ok
g31-g77,glasgow3,112.033,1,ok
g31-g78,glasgow3,0.062,1,ok
g31-g79,glasgow3,0.04,1,ok
g31-g80,glasgow3,0.032,1,ok
g31-g81,glasgow3,0.164,1,ok
g31-g83,glasgow3,0.08,1,ok
g31-g84,glasgow3,23.719,1,ok
g31-g85,glasgow3,0.044,1,ok
g31-g87,glasgow3,0.08,1,ok
g31-g88,glasgow3,0.083,1,ok
g31-g89,glasgow3,0.049,1,ok
g31-g90,glasgow3,0.107,1,ok
g31-g91,glasgow3,0.119,1,ok
g31-g92,glasgow3,0.128,1,ok
g31-g94,glasgow3,0.147,1,ok
g31-g95,glasgow3,0.124,1,ok
g31-g96,glasgow3,0.125,1,ok
g31-g97,glasgow3,0.124,1,ok
g31-g98,glasgow3,0.13,1,ok
g31-g99,glasgow3,0.131,1,ok
g32-g100,glasgow3,0.678,1,ok
g32-g101,glasgow3,0.768,1,ok
g32-g102,glasgow3,0.82,1,ok
g32-g103,glasgow3,1.011,1,ok
g32-g104,glasgow3,0.951,1,ok
g32-g105,glasgow3,0.951,1,ok
g32-g106,glasgow3,1.425,1,ok
g32-g107,glasgow3,1.332,1,ok
g32-g108,glasgow3,1.443,1,ok
g32-g109,glasgow3,1.525,1,ok
g32-g110,glasgow3,2.994,1,ok
g32-g111,glasgow3,1.78,1,ok
g32-g112,glasgow3,2.418,1,ok
g32-g51,glasgow3,0.57,1,ok
g32-g52,glasgow3,0.562,1,ok
g32-g53,glasgow3,0.567,1,ok
g32-g54,glasgow3,0.658,1,ok
g32-g55,glasgow3,0.658,1,ok
g32-g56,glasgow3,0.661,1,ok
g32-g57,glasgow3,0.652,1,ok
g32-g61,glasgow3,0.567,1,ok
g32-g62,glasgow3,0.581,1,ok
g32-g63,glasgow3,0.701,1,ok
g32-g64,glasgow3,1.548,1,ok
g32-g65,glasgow3,0.701,1,ok
g32-g67,glasgow3,0.683,1,ok
g32-g68,glasgow3,0.846,1,ok
g32-g69,glasgow3,0.691,1,ok
g32-g70,glasgow3,0.684,1,ok
g32-g71,glasgow3,0.688,1,ok
g32-g72,glasgow3,0.683,1,ok
g32-g74,glasgow3,0.702,1,ok
g32-g75,glasgow3,1.194,1,ok
g32-g76,glasgow3,17.292,1,ok
g32-g77,glasgow3,112.864,1,ok
g32-g78,glasgow3,0.727,1,ok
g32-g79,glasgow3,0.704,1,ok
g32-g80,glasgow3,0.697,1,ok
g32-g81,glasgow3,0.83,1,ok
g32-g83,glasgow3,0.638,1,ok
g32-g84,glasgow3,24.358,1,ok
g32-g85,glasgow3,0.602,1,ok
g32-g87,glasgow3,0.636,1,ok
g32-g88,glasgow3,0.641,1,ok
g32-g89,glasgow3,0.607,1,ok
g32-g90,glasgow3,0.647,1,ok
g32-g91,glasgow3,0.659,1,ok
g32-g92,glasgow3,0.686,1,ok
g32-g94,glasgow3,0.7,1,ok
g32-g95,glasgow3,0.677,1,ok
g32-g96,glasgow3,0.678,1,ok
g32-g97,glasgow3,0.678,1,ok
g32-g98,glasgow3,0.691,1,ok
g32-g99,glasgow3,0.684,1,ok
g33-g100,glasgow3,0.117,1,ok
g33-g101,glasgow3,0.186,1,ok
g33-g102,glasgow3,0.282,1,ok
g33-g103,glasgow3,0.493,1,ok
g33-g104,glasgow3,4.168,1,ok
g33-g105,glasgow3,4.186,1,ok
g33-g106,glasgow3,7.955,1,ok
g33-g107,glasgow3,12.65,1,ok
g33-g108,glasgow3,10.711,1,ok
g33-g109,glasgow3,0.904,1,ok
g33-g110,glasgow3,2.665,1,ok
g33-g111,glasgow3,10.2,1,ok
g33-g112,glasgow3,1.815,1,ok
g33-g51,glasgow3,0.026,1,ok
g33-g52,glasgow3,0.008,1,ok
g33-g53,glasgow3,0.05,1,ok
g33-g54,glasgow3,0.019,1,ok
g33-g55,glasgow3,0.018,1,ok
g33-g56,glasgow3,0.033,1,ok
g33-g57,glasgow3,0.004,1,ok
g33-g61,glasgow3,0.008,1,ok
g33-g62,glasgow3,0.022,1,ok
g33-g63,glasgow3,6.658,1,ok
g33-g64,glasgow3,1.169,1,ok
g33-g65,glasgow3,0.074,1,ok
g33-g67,glasgow3,0.014,1,ok
g33-g68,glasgow3,1048.441,1,ok
g33-g69,glasgow3,0.02,1,ok
g33-g70,glasgow3,0.011,1,ok
g33-g71,glasgow3,0.038,1,ok
g33-g72,glasgow3,0.012,1,ok
g33-g74,glasgow3,0.032,1,ok
g33-g75,glasgow3,0.542,1,ok
g33-g76,glasgow3,16.43,1,ok
g33-g77,glasgow3,111.69,1,ok
g33-g78,glasgow3,0.085,1,ok
g33-g79,glasgow3,0.035,1,ok
g33-g80,glasgow3,0.024,1,ok
g33-g81,glasgow3,0.284,1,ok
g33-g83,glasgow3,0.106,1,ok
