instance,family,lad-values-removed,lad-values-removed-percent,lad-values-removed-min,lad-values-removed-max,lad-time,lad-detected-inconsistent
g37-g97,11,0,100,0,0,0,true
g37-g98,11,0,100,0,0,0,true
g37-g99,11,0,100,0,0,0,true
g38-g100,11,0,100,0,0,0,true
g38-g101,11,0,100,0,0,1,true
g38-g102,11,0,100,0,0,3,true
g38-g103,11,0,100,0,0,3,true
g38-g104,11,0,100,0,0,4,true
g38-g105,11,0,100,0,0,3,true
g38-g106,11,0,100,0,0,5,true
g38-g107,11,0,100,0,0,2,true
g38-g108,11,0,100,0,0,4,true
g38-g109,11,0,100,0,0,6,true
g38-g110,11,237588,36.041432,0.000000,98.623344,32,false
g38-g111,11,0,100,0,0,6,true
g38-g112,11,346306,42.902609,0.000000,99.970016,258,false
g38-g51,11,4730,28.326746,0.000000,95.652176,0,false
g38-g52,11,0,100,0,0,0,true
g38-g53,11,0,100,0,0,0,true
g38-g54,11,0,100,0,0,0,true
g38-g55,11,0,100,0,0,0,true
g38-g56,11,0,100,0,0,0,true
g38-g57,11,0,100,0,0,0,true
g38-g61,11,0,100,0,0,0,true
g38-g62,11,0,100,0,0,0,true
g38-g63,11,0,100,0,0,0,true
g38-g64,11,648,1.338843,0.000000,24.750000,11,false
g38-g65,11,0,100,0,0,0,true
g38-g67,11,0,100,0,0,0,true
g38-g68,11,0,0,0,0,1,false
g38-g69,11,0,100,0,0,0,true
g38-g70,11,0,100,0,0,0,true
g38-g71,11,0,100,0,0,0,true
g38-g72,11,0,100,0,0,0,true
g38-g74,11,0,100,0,0,0,true
g38-g75,11,14850,20.119225,0.000000,70.163933,12,false
g38-g76,11,1540,2.086438,0.000000,20.983606,28,false
g38-g77,11,0,0,0,0,18,false
g38-g78,11,0,100,0,0,0,true
g38-g79,11,0,100,0,0,0,true
g38-g80,11,0,100,0,0,0,true
g38-g81,11,0,100,0,0,1,true
g38-g83,11,0,100,0,0,2,true
g38-g84,11,0,0,0,0,14,false
g38-g85,11,0,100,0,0,1,true
g38-g87,11,0,100,0,0,0,true
g38-g88,11,0,100,0,0,0,true
g38-g89,11,0,100,0,0,1,true
g38-g90,11,0,100,0,0,2,true
g38-g91,11,0,100,0,0,2,true
g38-g92,11,0,100,0,0,2,true
g38-g94,11,0,100,0,0,0,true
g38-g95,11,0,100,0,0,1,true
g38-g96,11,0,100,0,0,0,true
g38-g97,11,0,100,0,0,0,true
g38-g98,11,0,100,0,0,1,true
g38-g99,11,0,100,0,0,2,true
g39-g100,11,0,100,0,0,1,true
g39-g101,11,0,0,0,0,1,false
g39-g102,11,0,0,0,0,2,false
g39-g103,11,0,0,0,0,3,false
g39-g104,11,299214,74.934636,46.818180,81.636360,7,false
g39-g105,11,300987,74.992338,46.909859,81.670181,8,false
g39-g106,11,319290,58.730477,24.326731,67.349213,18,false
g39-g107,11,388296,71.407607,44.503784,77.748108,12,false
g39-g108,11,419120,71.183758,43.547062,77.517471,16,false
g39-g109,11,0,0,0,0,3,false
g39-g110,11,56395,8.554963,0.128488,11.692364,35,false
g39-g111,11,470311,67.515508,40.333508,74.257423,20,false
g39-g112,11,722890,89.556251,16.654175,99.385399,109,false
g39-g51,11,10123,60.624027,24.637682,67.391304,0,false
g39-g52,11,16781,86.140342,18.633541,97.515526,0,false
g39-g53,11,648,3.187721,0.000000,4.761905,0,false
g39-g54,11,11905,38.432980,12.500000,44.921875,0,false
g39-g55,11,7310,23.598915,0.390625,36.718750,0,false
g39-g56,11,11356,36.660640,11.328125,43.750000,0,false
g39-g57,11,0,100,0,0,0,true
g39-g61,11,8238,20.568775,0.000000,34.441086,0,false
g39-g62,11,36332,79.645746,20.424402,90.716179,1,false
g39-g63,11,309,0.638430,0.000000,1.250000,0,false
g39-g64,11,0,0,0,0,1,false
g39-g65,11,0,0,0,0,0,false
g39-g67,11,0,0,0,0,0,false
g39-g68,11,0,0,0,0,1,false
g39-g69,11,31801,52.563636,0.000000,91.800003,1,false
g39-g70,11,0,100,0,0,0,true
g39-g71,11,31330,51.681760,0.000000,90.618759,1,false
g39-g72,11,66126,97.414593,92.335114,98.395721,0,false
g39-g74,11,61138,86.371406,67.863251,87.863251,1,false
g39-g75,11,29085,39.405230,35.573769,40.819672,9,false
g39-g76,11,2259,3.060561,2.950820,3.114754,27,false
g39-g77,11,0,0,0,0,18,false
g39-g78,11,3773,4.973177,0.318979,7.496013,2,false
g39-g79,11,80177,86.844015,5.373526,93.446922,1,false
g39-g80,11,0,100,0,0,0,true
g39-g81,11,0,0,0,0,0,false
g39-g83,11,0,0,0,0,1,false
g39-g84,11,0,0,0,0,12,false
g39-g85,11,0,100,0,0,0,true
g39-g87,11,72084,56.360978,5.203406,70.198677,2,false
g39-g88,11,52468,41.023636,3.595080,52.790916,3,false
g39-g89,11,0,100,0,0,0,true
g39-g90,11,0,0,0,0,1,false
g39-g91,11,154996,88.586354,11.134163,99.585060,14,false
g39-g92,11,174428,89.039760,11.735640,99.567635,16,false
g39-g94,11,80628,35.825113,0.645161,49.462364,5,false
g39-g95,11,236604,97.770248,86.699997,99.300003,0,false
g39-g96,11,233652,96.550413,82.800003,98.599998,1,false
g39-g97,11,235738,97.412397,81.250000,99.500000,1,false
g39-g98,11,219435,90.675620,64.050003,95.449997,2,false
g39-g99,11,218999,90.495455,64.099998,95.150002,2,false
g4-g100,11,0,100,0,0,1,true
g4-g101,11,0,100,0,0,2,true
g4-g102,11,0,100,0,0,3,true
g4-g103,11,0,0,0,0,3,false
g4-g104,11,31530,95.545455,95.545456,95.545456,2,false
g4-g105,11,31700,95.568285,95.568283,95.568283,2,false
g4-g106,11,38620,85.955931,85.955933,85.955933,4,false
g4-g107,11,41730,92.857143,92.857140,92.857140,3,false
g4-g108,11,44990,92.457871,92.457870,92.457870,4,false
g4-g109,11,0,100,0,0,3,true
g4-g110,11,20850,38.270925,38.270924,38.270924,12,false
g4-g111,11,51260,89.039430,89.039429,89.039429,6,false
g4-g112,11,66690,99.970019,99.970016,99.970016,7,false
g4-g51,11,1180,85.507246,85.507248,85.507248,0,false
g4-g52,11,0,100,0,0,0,true
g4-g53,11,1040,61.904762,61.904762,61.904762,0,false
g4-g54,11,2170,84.765625,84.765625,84.765625,0,false
g4-g55,11,2530,98.828125,98.828125,98.828125,0,false
g4-g56,11,2050,80.078125,80.078125,80.078125,0,false
g4-g57,11,0,100,0,0,0,true
g4-g61,11,0,100,0,0,0,true
g4-g62,11,0,100,0,0,0,true
g4-g63,11,470,11.750000,11.750000,11.750000,0,false
g4-g64,11,50,1.250000,1.250000,1.250000,2,false
g4-g65,11,0,0,0,0,0,false
g4-g67,11,0,100,0,0,0,true
g4-g68,11,0,0,0,0,0,false
g4-g69,11,0,100,0,0,0,true
g4-g70,11,0,100,0,0,0,true
g4-g71,11,0,100,0,0,0,true
g4-g72,11,0,100,0,0,0,true
g4-g74,11,5340,91.282051,91.282051,91.282051,0,false
g4-g75,11,2710,44.426230,44.426231,44.426231,2,false
g4-g76,11,190,3.114754,3.114754,3.114754,9,false
g4-g77,11,0,0,0,0,17,false
g4-g78,11,2150,34.290271,34.290272,34.290272,1,false
g4-g79,11,7200,94.364351,94.364349,94.364349,0,false
g4-g80,11,0,100,0,0,0,true
g4-g81,11,0,0,0,0,1,false
g4-g83,11,0,0,0,0,1,false
g4-g84,11,0,0,0,0,12,false
g4-g85,11,0,100,0,0,0,true
g4-g87,11,10230,96.783349,96.783348,96.783348,1,false
g4-g88,11,9430,89.214759,89.214760,89.214760,0,false
g4-g89,11,0,100,0,0,0,true
g4-g90,11,0,100,0,0,0,true
g4-g91,11,0,100,0,0,1,true
g4-g92,11,0,100,0,0,1,true
g4-g94,11,0,100,0,0,1,true
g4-g95,11,0,100,0,0,0,true
g4-g96,11,0,100,0,0,0,true
g4-g97,11,0,100,0,0,0,true
g4-g98,11,0,100,0,0,0,true
g4-g99,11,0,100,0,0,1,true
g40-g100,11,0,100,0,0,1,true
g40-g101,11,0,100,0,0,2,true
g40-g102,11,0,100,0,0,4,true
g40-g103,11,0,100,0,0,4,true
g40-g104,11,0,100,0,0,3,true
g40-g105,11,0,100,0,0,2,true
g40-g106,11,0,100,0,0,6,true
g40-g107,11,0,100,0,0,6,true
g40-g108,11,0,100,0,0,3,true
g40-g109,11,0,100,0,0,5,true
g40-g110,11,0,100,0,0,11,true
g40-g111,11,0,100,0,0,6,true
g40-g112,11,0,100,0,0,6,true
g40-g51,11,0,100,0,0,0,true
g40-g52,11,0,100,0,0,0,true
g40-g53,11,0,100,0,0,0,true
g40-g54,11,0,100,0,0,0,true
g40-g55,11,0,100,0,0,0,true
g40-g56,11,0,100,0,0,0,true
g40-g57,11,0,100,0,0,0,true
g40-g61,11,0,100,0,0,0,true
g40-g62,11,0,100,0,0,0,true
g40-g63,11,0,100,0,0,0,true
g40-g64,11,45363,93.725207,87.750000,98.000000,4,false
g40-g65,11,0,100,0,0,0,true
g40-g67,11,0,100,0,0,0,true
g40-g68,11,0,100,0,0,2,true
g40-g69,11,0,100,0,0,0,true
g40-g70,11,0,100,0,0,0,true
g40-g71,11,0,100,0,0,0,true
g40-g72,11,0,100,0,0,0,true
g40-g74,11,0,100,0,0,0,true
g40-g75,11,0,100,0,0,2,true
g40-g76,11,21895,29.664002,29.344263,30.000000,22,false
g40-g77,11,0,0,0,0,20,false
g40-g78,11,0,100,0,0,1,true
g40-g79,11,0,100,0,0,1,true
g40-g80,11,0,100,0,0,0,true
g40-g81,11,0,100,0,0,2,true
g40-g83,11,0,100,0,0,0,true
g40-g84,11,0,0,0,0,15,false
g40-g85,11,0,100,0,0,2,true
g40-g87,11,0,100,0,0,1,true
g40-g88,11,0,100,0,0,0,true
g40-g89,11,0,100,0,0,1,true
g40-g90,11,0,100,0,0,1,true
g40-g91,11,0,100,0,0,1,true
g40-g92,11,0,100,0,0,1,true
g40-g94,11,0,100,0,0,2,true
g40-g95,11,0,100,0,0,0,true
g40-g96,11,0,100,0,0,2,true
g40-g97,11,0,100,0,0,0,true
g40-g98,11,0,100,0,0,1,true
g40-g99,11,0,100,0,0,1,true
g41-g100,11,0,100,0,0,1,true
g41-g101,11,0,100,0,0,2,true
g41-g102,11,0,100,0,0,2,true
g41-g103,11,0,0,0,0,3,false
g41-g104,11,332398,78.692708,63.242424,92.787880,6,false
g41-g105,11,334182,78.709583,63.340366,92.764549,10,false
g41-g106,11,363974,63.288379,43.000221,82.060982,15,false
g41-g107,11,431374,74.991308,59.523811,89.942146,14,false
g41-g108,11,465518,74.740226,59.371147,89.457458,15,false
g41-g109,11,0,100,0,0,4,true
g41-g110,11,76300,10.941515,0.844347,37.132893,38,false
g41-g111,11,524433,71.167845,55.254475,85.999649,19,false
g41-g112,11,829813,97.180544,67.246292,99.745163,92,false
g41-g51,11,11496,65.081522,40.579712,81.884056,0,false
g41-g52,11,0,100,0,0,0,true
g41-g53,11,1320,6.138393,0.000000,38.095238,0,false
g41-g54,11,13645,41.641235,22.656250,73.828125,0,false
g41-g55,11,8845,26.992798,1.953125,82.031250,0,false
g41-g56,11,12964,39.562988,20.703125,70.312500,0,false
g41-g57,11,0,100,0,0,0,true
g41-g61,11,0,100,0,0,0,true
g41-g62,11,40575,84.082808,47.480106,96.816978,1,false
g41-g63,11,484,0.945312,0.000000,12.500000,1,false
g41-g64,11,86,0.167969,0.000000,1.500000,10,false
g41-g65,11,0,0,0,0,0,false
g41-g67,11,0,100,0,0,0,true
g41-g68,11,0,0,0,0,1,false
g41-g69,11,0,100,0,0,0,true
g41-g70,11,0,100,0,0,0,true
g41-g71,11,44852,69.941367,0.199601,99.800400,1,false
g41-g72,11,0,100,0,0,0,true
g41-g74,11,65391,87.327724,79.145302,91.794868,1,false
g41-g75,11,31150,39.894980,36.229507,44.590164,9,false
g41-g76,11,2373,3.039191,2.950820,3.278688,27,false
g41-g77,11,0,0,0,0,18,false
g41-g78,11,5509,6.864284,1.594896,30.622009,2,false
g41-g79,11,88586,90.704866,42.857143,94.888596,1,false
g41-g80,11,0,100,0,0,0,true
g41-g81,11,0,0,0,0,1,false
g41-g83,11,0,0,0,0,0,false
g41-g84,11,0,0,0,0,14,false
g41-g85,11,0,100,0,0,0,true
g41-g87,11,84207,62.239091,17.029327,89.498581,4,false
g41-g88,11,61197,45.231936,10.406812,79.470200,4,false
g41-g89,11,0,100,0,0,0,true
g41-g90,11,0,100,0,0,0,true
g41-g91,11,180903,97.738913,64.730293,99.861687,11,false
g41-g92,11,201593,97.278895,64.175415,99.876465,12,false
g41-g94,11,0,100,0,0,0,true
g41-g95,11,0,100,0,0,2,true
g41-g96,11,251595,98.279297,92.599998,99.900002,2,false
g41-g97,11,0,100,0,0,0,true
g41-g98,11,241765,94.439453,81.650002,99.500000,2,false
g41-g99,11,241433,94.309766,81.599998,99.500000,2,false
g42-g100,11,0,100,0,0,2,true
g42-g101,11,0,100,0,0,1,true
g42-g102,11,0,100,0,0,3,true
g42-g103,11,0,0,0,0,4,false
g42-g104,11,378491,89.604877,66.909088,96.727272,5,false
g42-g105,11,380456,89.608456,67.048538,96.744049,5,false
g42-g106,11,443625,77.138222,47.607388,88.916092,14,false
g42-g107,11,496568,86.324822,63.573654,94.926567,8,false
g42-g108,11,533860,85.712726,63.255241,94.225235,12,false
g42-g109,11,0,100,0,0,4,true
g42-g110,11,192213,27.563584,0.458884,46.475769,37,false
g42-g111,11,605194,82.127464,58.832726,91.349663,16,false
g42-g112,11,844304,98.877605,78.743820,99.970016,50,false
g42-g51,11,13652,77.287138,27.536232,86.956520,0,false
g42-g52,11,0,100,0,0,0,true
g42-g53,11,7264,33.779762,0.000000,76.190475,0,false
g42-g54,11,21005,64.102173,18.359375,89.453125,0,false
g42-g55,11,0,100,0,0,0,true
g42-g56,11,19733,60.220337,16.406250,86.718750,0,false
g42-g57,11,0,100,0,0,0,true
g42-g61,11,0,100,0,0,0,true
g42-g62,11,0,100,0,0,0,true
g42-g63,11,3573,6.978516,0.000000,18.750000,2,false
g42-g64,11,401,0.783203,0.000000,1.500000,11,false
g42-g65,11,0,0,0,0,0,false
g42-g67,11,0,100,0,0,0,true
g42-g68,11,0,0,0,0,1,false
g42-g69,11,0,100,0,0,0,true
g42-g70,11,0,100,0,0,0,true
g42-g71,11,0,100,0,0,0,true
g42-g72,11,0,100,0,0,0,true
g42-g74,11,67144,89.668803,67.863251,91.965813,1,false
g42-g75,11,33338,42.697234,35.901638,44.918034,9,false
g42-g76,11,2453,3.141650,2.950820,3.278688,29,false
g42-g77,11,0,0,0,0,19,false
g42-g78,11,17787,22.162829,1.435407,44.816586,1,false
g42-g79,11,90129,92.284772,5.373526,96.199211,1,false
g42-g80,11,0,100,0,0,0,true
g42-g81,11,0,0,0,0,2,false
g42-g83,11,0,0,0,0,0,false
g42-g84,11,0,0,0,0,15,false
g42-g85,11,0,100,0,0,0,true
g42-g87,11,115509,85.375030,15.137180,97.445602,2,false
g42-g88,11,99079,73.231285,9.933775,93.188271,2,false
g42-g89,11,0,100,0,0,0,true
g42-g90,11,0,100,0,0,3,true
g42-g91,11,0,100,0,0,0,true
g42-g92,11,0,100,0,0,2,true
g42-g94,11,0,100,0,0,1,true
g42-g95,11,0,100,0,0,1,true
g42-g96,11,0,100,0,0,2,true
g42-g97,11,0,100,0,0,0,true
g42-g98,11,0,100,0,0,0,true
g42-g99,11,0,100,0,0,0,true
g43-g100,11,0,100,0,0,1,true
g43-g101,11,0,100,0,0,2,true
g43-g102,11,0,100,0,0,2,true
g43-g103,11,0,100,0,0,3,true
g43-g104,11,0,100,0,0,3,true
g43-g105,11,0,100,0,0,3,true
g43-g106,11,0,100,0,0,3,true
g43-g107,11,0,100,0,0,2,true
g43-g108,11,0,100,0,0,3,true
g43-g109,11,0,100,0,0,5,true
g43-g110,11,397237,56.964282,0.000000,99.963287,26,false
g43-g111,11,0,100,0,0,6,true
g43-g112,11,0,100,0,0,9,true
g43-g51,11,0,100,0,0,0,true
g43-g52,11,0,100,0,0,0,true
g43-g53,11,0,100,0,0,0,true
g43-g54,11,0,100,0,0,0,true
g43-g55,11,0,100,0,0,0,true
g43-g56,11,0,100,0,0,0,true
g43-g57,11,0,100,0,0,0,true
g43-g61,11,0,100,0,0,0,true
g43-g62,11,0,100,0,0,0,true
g43-g63,11,0,100,0,0,0,true
g43-g64,11,3363,6.568359,0.000000,27.250000,10,false
g43-g65,11,0,100,0,0,0,true
g43-g67,11,0,100,0,0,0,true
g43-g68,11,0,0,0,0,0,false
g43-g69,11,0,100,0,0,0,true
g43-g70,11,0,100,0,0,0,true
g43-g71,11,0,100,0,0,0,true
g43-g72,11,0,100,0,0,0,true
g43-g74,11,0,100,0,0,0,true
g43-g75,11,38443,49.235400,0.000000,71.311478,8,false
g43-g76,11,5046,6.462602,0.000000,22.131147,29,false
g43-g77,11,0,0,0,0,19,false
g43-g78,11,0,100,0,0,0,true
g43-g79,11,0,100,0,0,0,true
g43-g80,11,0,100,0,0,0,true
g43-g81,11,0,100,0,0,0,true
g43-g83,11,0,100,0,0,0,true
g43-g84,11,0,0,0,0,16,false
g43-g85,11,0,100,0,0,0,true
g43-g87,11,0,100,0,0,0,true
g43-g88,11,0,100,0,0,1,true
g43-g89,11,0,100,0,0,1,true
g43-g90,11,0,100,0,0,2,true
g43-g91,11,0,100,0,0,1,true
g43-g92,11,0,100,0,0,1,true
g43-g94,11,0,100,0,0,2,true
g43-g95,11,0,100,0,0,0,true
g43-g96,11,0,100,0,0,0,true
g43-g97,11,0,100,0,0,2,true
g43-g98,11,0,100,0,0,1,true
g43-g99,11,0,100,0,0,0,true
g44-g100,11,0,100,0,0,1,true
g44-g101,11,0,100,0,0,2,true
g44-g102,11,0,100,0,0,3,true
g44-g103,11,0,100,0,0,4,true
g44-g104,11,0,100,0,0,3,true
g44-g105,11,0,100,0,0,1,true
g44-g106,11,0,100,0,0,4,true
g44-g107,11,0,100,0,0,3,true
g44-g108,11,0,100,0,0,4,true
g44-g109,11,0,100,0,0,6,true
g44-g110,11,594108,85.195829,0.000000,99.963287,20,false
g44-g111,11,0,100,0,0,4,true
g44-g112,11,0,100,0,0,57,true
g44-g51,11,0,100,0,0,0,true
g44-g52,11,0,100,0,0,0,true
g44-g53,11,0,100,0,0,0,true
g44-g54,11,0,100,0,0,0,true
g44-g55,11,0,100,0,0,0,true
g44-g56,11,0,100,0,0,0,true
g44-g57,11,0,100,0,0,0,true
g44-g61,11,0,100,0,0,0,true
g44-g62,11,0,100,0,0,0,true
g44-g63,11,0,100,0,0,0,true
g44-g64,11,4147,8.099609,0.000000,33.250000,10,false
g44-g65,11,0,100,0,0,0,true
g44-g67,11,0,100,0,0,0,true
g44-g68,11,0,100,0,0,1,true
g44-g69,11,0,100,0,0,0,true
g44-g70,11,0,100,0,0,0,true
g44-g71,11,0,100,0,0,0,true
g44-g72,11,0,100,0,0,0,true
g44-g74,11,0,100,0,0,1,true
g44-g75,11,39282,50.309939,0.000000,72.295082,8,false
g44-g76,11,5834,7.471824,0.000000,23.770493,26,false
g44-g77,11,0,0,0,0,18,false
g44-g78,11,0,100,0,0,0,true
g44-g79,11,0,100,0,0,0,true
g44-g80,11,0,100,0,0,0,true
g44-g81,11,0,100,0,0,0,true
g44-g83,11,0,100,0,0,1,true
g44-g84,11,0,0,0,0,14,false
g44-g85,11,0,100,0,0,0,true
g44-g87,11,0,100,0,0,1,true
g44-g88,11,0,100,0,0,0,true
g44-g89,11,0,100,0,0,0,true
g44-g90,11,0,100,0,0,1,true
g44-g91,11,0,100,0,0,3,true
g44-g92,11,0,100,0,0,3,true
g44-g94,11,0,100,0,0,2,true
g44-g95,11,0,100,0,0,0,true
g44-g96,11,0,100,0,0,1,true
g44-g97,11,0,100,0,0,0,true
g44-g98,11,0,100,0,0,1,true
g44-g99,11,0,100,0,0,0,true
g45-g100,11,0,100,0,0,0,true
g45-g101,11,0,100,0,0,2,true
g45-g102,11,0,100,0,0,2,true
g45-g103,11,0,100,0,0,4,true
g45-g104,11,0,100,0,0,3,true
g45-g105,11,0,100,0,0,1,true
g45-g106,11,0,100,0,0,1,true
g45-g107,11,0,100,0,0,3,true
g45-g108,11,0,100,0,0,4,true
g45-g109,11,0,100,0,0,4,true
g45-g110,11,0,100,0,0,19,true
g45-g111,11,0,100,0,0,3,true
g45-g112,11,0,100,0,0,59,true
g45-g51,11,0,100,0,0,0,true
g45-g52,11,0,100,0,0,0,true
g45-g53,11,0,100,0,0,0,true
g45-g54,11,0,100,0,0,0,true
g45-g55,11,0,100,0,0,0,true
g45-g56,11,0,100,0,0,0,true
g45-g57,11,0,100,0,0,0,true
g45-g61,11,0,100,0,0,0,true
g45-g62,11,0,100,0,0,0,true
g45-g63,11,0,100,0,0,0,true
g45-g64,11,0,100,0,0,5,true
g45-g65,11,0,100,0,0,0,true
g45-g67,11,0,100,0,0,0,true
g45-g68,11,0,100,0,0,1,true
g45-g69,11,0,100,0,0,0,true
g45-g70,11,0,100,0,0,0,true
g45-g71,11,0,100,0,0,0,true
g45-g72,11,0,100,0,0,0,true
g45-g74,11,0,100,0,0,1,true
g45-g75,11,0,100,0,0,6,true
g45-g76,11,0,100,0,0,19,true
g45-g77,11,0,0,0,0,19,false
g45-g78,11,0,100,0,0,0,true
g45-g79,11,0,100,0,0,0,true
g45-g80,11,0,100,0,0,1,true
g45-g81,11,0,100,0,0,2,true
g45-g83,11,0,100,0,0,2,true
g45-g84,11,0,0,0,0,14,false
g45-g85,11,0,100,0,0,1,true
g45-g87,11,0,100,0,0,1,true
g45-g88,11,0,100,0,0,1,true
g45-g89,11,0,100,0,0,0,true
g45-g90,11,0,100,0,0,1,true
g45-g91,11,0,100,0,0,3,true
g45-g92,11,0,100,0,0,3,true
g45-g94,11,0,100,0,0,1,true
g45-g95,11,0,100,0,0,1,true
g45-g96,11,0,100,0,0,0,true
g45-g97,11,0,100,0,0,1,true
g45-g98,11,0,100,0,0,1,true
g45-g99,11,0,100,0,0,1,true
g46-g100,11,0,100,0,0,0,true
g46-g101,11,0,100,0,0,1,true
g46-g102,11,0,100,0,0,2,true
g46-g103,11,0,100,0,0,3,true
g46-g104,11,0,100,0,0,3,true
g46-g105,11,0,100,0,0,4,true
g46-g106,11,0,100,0,0,4,true
g46-g107,11,0,100,0,0,3,true
g46-g108,11,0,100,0,0,3,true
g46-g109,11,0,100,0,0,5,true
g46-g110,11,550713,78.972932,45.759911,98.311310,28,false
g46-g111,11,0,100,0,0,6,true
g46-g112,11,0,100,0,0,10,true
g46-g51,11,0,100,0,0,0,true
g46-g52,11,0,100,0,0,0,true
g46-g53,11,0,100,0,0,0,true
g46-g54,11,0,100,0,0,0,true
g46-g55,11,0,100,0,0,0,true
g46-g56,11,0,100,0,0,0,true
g46-g57,11,0,100,0,0,0,true
g46-g61,11,0,100,0,0,0,true
g46-g62,11,0,100,0,0,0,true
g46-g63,11,38511,75.216797,28.250000,99.750000,0,false
g46-g64,11,3376,6.593750,0.500000,22.750000,11,false
g46-g65,11,0,100,0,0,0,true
g46-g67,11,0,100,0,0,0,true
g46-g68,11,0,0,0,0,0,false
g46-g69,11,0,100,0,0,0,true
g46-g70,11,0,100,0,0,0,true
g46-g71,11,0,100,0,0,0,true
g46-g72,11,0,100,0,0,0,true
g46-g74,11,0,100,0,0,0,true
g46-g75,11,40090,51.344775,42.295082,68.032784,6,false
g46-g76,11,4161,5.329150,3.114754,19.016394,27,false
g46-g77,11,0,0,0,0,18,false
g46-g78,11,0,100,0,0,0,true
g46-g79,11,0,100,0,0,0,true
g46-g80,11,0,100,0,0,0,true
g46-g81,11,0,100,0,0,1,true
g46-g83,11,0,100,0,0,2,true
g46-g84,11,0,0,0,0,13,false
g46-g85,11,0,100,0,0,0,true
g46-g87,11,0,100,0,0,0,true
g46-g88,11,0,100,0,0,0,true
g46-g89,11,0,100,0,0,1,true
g46-g90,11,0,100,0,0,1,true
g46-g91,11,0,100,0,0,0,true
g46-g92,11,0,100,0,0,2,true
g46-g94,11,0,100,0,0,2,true
g46-g95,11,0,100,0,0,0,true
g46-g96,11,0,100,0,0,0,true
g46-g97,11,0,100,0,0,2,true
g46-g98,11,0,100,0,0,0,true
g46-g99,11,0,100,0,0,1,true
g47-g100,11,0,100,0,0,0,true
g47-g101,11,0,100,0,0,3,true
g47-g102,11,0,100,0,0,2,true
g47-g103,11,0,100,0,0,5,true
g47-g104,11,0,100,0,0,2,true
g47-g105,11,0,100,0,0,1,true
g47-g106,11,0,100,0,0,5,true
g47-g107,11,0,100,0,0,2,true
g47-g108,11,0,100,0,0,3,true
g47-g109,11,0,100,0,0,5,true
g47-g110,11,0,100,0,0,17,true
g47-g111,11,0,100,0,0,5,true
g47-g112,11,0,100,0,0,6,true
g47-g51,11,0,100,0,0,0,true
g47-g52,11,0,100,0,0,0,true
g47-g53,11,0,100,0,0,0,true
g47-g54,11,0,100,0,0,0,true
g47-g55,11,0,100,0,0,0,true
g47-g56,11,0,100,0,0,0,true
g47-g57,11,0,100,0,0,0,true
g47-g61,11,0,100,0,0,0,true
g47-g62,11,0,100,0,0,0,true
g47-g63,11,0,100,0,0,0,true
g47-g64,11,0,100,0,0,6,true
g47-g65,11,0,100,0,0,0,true
g47-g67,11,0,100,0,0,0,true
g47-g68,11,0,0,0,0,1,false
g47-g69,11,0,100,0,0,0,true
g47-g70,11,0,100,0,0,0,true
g47-g71,11,0,100,0,0,0,true
g47-g72,11,0,100,0,0,0,true
g47-g74,11,0,100,0,0,0,true
g47-g75,11,0,100,0,0,4,true
g47-g76,11,0,100,0,0,17,true
g47-g77,11,0,0,0,0,17,false
g47-g78,11,0,100,0,0,1,true
g47-g79,11,0,100,0,0,0,true
g47-g80,11,0,100,0,0,0,true
g47-g81,11,0,100,0,0,0,true
g47-g83,11,0,100,0,0,2,true
g47-g84,11,0,0,0,0,15,false
g47-g85,11,0,100,0,0,0,true
g47-g87,11,0,100,0,0,0,true
g47-g88,11,0,100,0,0,0,true
g47-g89,11,0,100,0,0,1,true
g47-g90,11,0,100,0,0,0,true
g47-g91,11,0,100,0,0,1,true
g47-g92,11,0,100,0,0,1,true
g47-g94,11,0,100,0,0,2,true
g47-g95,11,0,100,0,0,0,true
g47-g96,11,0,100,0,0,1,true
g47-g97,11,0,100,0,0,0,true
g47-g98,11,0,100,0,0,0,true
g47-g99,11,0,100,0,0,0,true
g48-g100,11,0,100,0,0,0,true
g48-g101,11,0,100,0,0,1,true
g48-g102,11,0,100,0,0,4,true
g48-g103,11,0,100,0,0,5,true
g48-g104,11,0,100,0,0,1,true
g48-g105,11,0,100,0,0,1,true
g48-g106,11,0,100,0,0,4,true
g48-g107,11,0,100,0,0,5,true
g48-g108,11,0,100,0,0,5,true
g48-g109,11,0,100,0,0,7,true
g48-g110,11,584921,83.878401,53.781204,99.137299,24,false
g48-g111,11,0,100,0,0,3,true
g48-g112,11,0,100,0,0,7,true
g48-g51,11,0,100,0,0,0,true
g48-g52,11,0,100,0,0,0,true
g48-g53,11,0,100,0,0,0,true
g48-g54,11,0,100,0,0,0,true
g48-g55,11,0,100,0,0,0,true
g48-g56,11,0,100,0,0,0,true
g48-g57,11,0,100,0,0,0,true
g48-g61,11,0,100,0,0,0,true
g48-g62,11,0,100,0,0,0,true
g48-g63,11,0,100,0,0,0,true
g48-g64,11,3990,7.792969,0.500000,23.750000,10,false
g48-g65,11,0,100,0,0,0,true
g48-g67,11,0,100,0,0,0,true
g48-g68,11,0,0,0,0,1,false
g48-g69,11,0,100,0,0,0,true
g48-g70,11,0,100,0,0,0,true
g48-g71,11,0,100,0,0,0,true
g48-g72,11,0,100,0,0,0,true
g48-g74,11,0,100,0,0,0,true
g48-g75,11,41104,52.643443,42.295082,69.016396,8,false
g48-g76,11,4824,6.178279,3.114754,20.000000,28,false
